Entity,Code,Year,"Age-standardized deaths from cardiovascular diseases in both sexes in those aged all ages per 100,000 people","Deaths from cardiovascular diseases per 100,000 people in both sexes aged all ages"
Guyana,GUY,2001,373.83777,191.89325
Guyana,GUY,2002,381.06177,207.4413
Guyana,GUY,2003,403.06305,226.66791
Guyana,GUY,2004,415.5307,238.69005
Guyana,GUY,2005,397.62433,235.06927
Guyana,GUY,2006,371.84204,227.64333
Guyana,GUY,2007,382.4071,238.32042
Guyana,GUY,2008,395.4799,247.58408
Guyana,GUY,2009,393.15497,243.54102
Guyana,GUY,2010,422.1226,264.86584
Guyana,GUY,2011,394.808,259.1659
Guyana,GUY,2012,394.27765,271.51215
Guyana,GUY,2013,360.0578,250.89394
Guyana,GUY,2014,364.8779,260.55176
Guyana,GUY,2015,355.39993,268.16708
Guyana,GUY,2016,306.2971,241.90788
Guyana,GUY,2017,317.1992,261.34448
Guyana,GUY,2018,282.1803,239.02255
Guyana,GUY,2019,216.11969,187.28458
Guyana,GUY,2020,220.89395,197.82544
Hong Kong,HKG,1955,174.12082,78.0941
Hong Kong,HKG,1956,205.6931,89.440155
Hong Kong,HKG,1957,195.18723,86.27806
Hong Kong,HKG,1958,216.1648,95.09969
Hong Kong,HKG,1959,230.51524,100.86624
Hong Kong,HKG,1960,244.85,100.403305
Hong Kong,HKG,1961,235.52415,107.73019
Hong Kong,HKG,1962,236.44955,112.701195
Hong Kong,HKG,1963,236.95386,118.21451
Hong Kong,HKG,1964,248.35074,124.151115
Hong Kong,HKG,1965,253.96765,126.87957
Hong Kong,HKG,1966,245.06912,126.11918
Hong Kong,HKG,1967,237.23207,125.01343
Hong Kong,HKG,1968,231.6213,124.54309
Hong Kong,HKG,1969,216.0012,121.32819
Hong Kong,HKG,1970,226.99516,131.95251
Hong Kong,HKG,1971,209.21172,126.789116
Hong Kong,HKG,1972,205.01378,126.44665
Hong Kong,HKG,1973,201.26756,128.80118
Hong Kong,HKG,1974,202.51952,131.93643
Hong Kong,HKG,1975,199.69441,134.42278
Hong Kong,HKG,1976,217.53476,150.71883
Hong Kong,HKG,1977,210.30655,149.25009
Hong Kong,HKG,1978,209.86955,154.04988
Hong Kong,HKG,1979,213.92924,156.48979
Hong Kong,HKG,1980,199.24811,148.12842
Hong Kong,HKG,1981,178.28702,140.16026
Hong Kong,HKG,1982,175.78922,142.5978
Hong Kong,HKG,1983,173.30522,145.99487
Hong Kong,HKG,1984,158.34795,138.7211
Hong Kong,HKG,1985,149.62128,136.11049
Hong Kong,HKG,1986,152.59528,135.8674
Hong Kong,HKG,1987,150.80913,140.0399
Hong Kong,HKG,1988,145.09172,139.80956
Hong Kong,HKG,1989,139.756,138.75099
Hong Kong,HKG,1990,149.5865,145.72705
Hong Kong,HKG,1991,141.91368,141.30812
Hong Kong,HKG,1992,147.2987,151.23462
Hong Kong,HKG,1993,133.48288,141.10492
Hong Kong,HKG,1994,129.73804,140.62758
Hong Kong,HKG,1995,124.20489,139.56888
Hong Kong,HKG,1996,111.401825,129.84229
Hong Kong,HKG,1997,106.76404,126.962845
Hong Kong,HKG,1998,111.86263,135.12233
Hong Kong,HKG,1999,111.92035,138.60591
Hong Kong,HKG,2000,111.6899,143.27081
Hong Kong,HKG,2001,93.41133,125.82101
Hong Kong,HKG,2002,93.71931,131.98203
Hong Kong,HKG,2003,97.11866,143.14792
Hong Kong,HKG,2004,97.6598,149.5688
Hong Kong,HKG,2005,93.55045,148.7994
Hong Kong,HKG,2006,85.28637,141.16754
Hong Kong,HKG,2007,89.76528,155.25642
Hong Kong,HKG,2008,90.52324,162.88194
Hong Kong,HKG,2009,82.1966,151.96191
Hong Kong,HKG,2010,80.70999,154.18126
Hong Kong,HKG,2011,73.15627,146.30353
Hong Kong,HKG,2012,70.81763,144.33365
Hong Kong,HKG,2013,64.79351,136.26044
Hong Kong,HKG,2014,66.566605,144.50516
Hong Kong,HKG,2015,62.01855,138.58983
Hong Kong,HKG,2016,60.047832,136.99806
Hong Kong,HKG,2017,56.159164,133.02759
Hungary,HUN,1955,379.6654,355.85095
Hungary,HUN,1956,430.65863,397.3848
Hungary,HUN,1957,424.72308,405.12634
Hungary,HUN,1958,404.053,393.09424
Hungary,HUN,1959,440.62488,433.52118
Hungary,HUN,1960,455.57812,453.23785
Hungary,HUN,1961,442.4718,447.38733
Hungary,HUN,1962,519.04425,527.36365
Hungary,HUN,1963,468.2343,488.11942
Hungary,HUN,1964,476.28238,506.6701
Hungary,HUN,1965,511.93536,554.7256
Hungary,HUN,1966,455.7178,505.15292
Hungary,HUN,1967,486.77997,552.62024
Hungary,HUN,1968,512.96375,592.2795
Hungary,HUN,1969,518.9329,614.95795
Hungary,HUN,1970,516.2465,621.78973
Hungary,HUN,1971,515.4688,632.5151
Hungary,HUN,1972,497.2665,616.8005
Hungary,HUN,1973,502.18314,635.4042
Hungary,HUN,1974,489.2129,629.0284
Hungary,HUN,1975,493.93286,644.3561
Hungary,HUN,1976,492.60797,648.3059
Hungary,HUN,1977,478.79395,637.66907
Hungary,HUN,1978,509.95056,685.2006
Hungary,HUN,1979,494.91687,672.22156
Hungary,HUN,1980,517.12854,718.16156
Hungary,HUN,1981,514.061,721.69946
Hungary,HUN,1982,513.31616,726.76575
Hungary,HUN,1983,520.5991,742.37335
Hungary,HUN,1984,509.38437,737.2728
Hungary,HUN,1985,511.79184,748.6829
Hungary,HUN,1986,500.16483,739.0646
Hungary,HUN,1987,478.53018,711.75104
Hungary,HUN,1988,466.95416,702.213
Hungary,HUN,1989,469.7299,715.54846
Hungary,HUN,1990,483.55215,736.15857
Hungary,HUN,1991,477.3618,731.11035
Hungary,HUN,1992,477.67215,735.41797
Hungary,HUN,1993,481.58917,747.02234
Hungary,HUN,1994,454.12238,717.19476
Hungary,HUN,1995,444.45602,714.46655
Hungary,HUN,1996,440.38742,717.4696
Hungary,HUN,1997,421.33276,692.96045
Hungary,HUN,1998,424.08725,705.23065
Hungary,HUN,1999,439.82355,728.4227
Hungary,HUN,2000,408.47653,687.06586
Hungary,HUN,2001,375.53665,661.816
Hungary,HUN,2002,375.01923,667.6703
Hungary,HUN,2003,378.04776,681.6689
Hungary,HUN,2004,362.99548,664.5299
Hungary,HUN,2005,374.6169,703.2571
Hungary,HUN,2006,343.5287,660.8932
Hungary,HUN,2007,335.8393,661.7786
Hungary,HUN,2008,319.84146,645.0268
Hungary,HUN,2009,313.78836,647.7429
Hungary,HUN,2010,311.54776,658.1884
Hungary,HUN,2011,298.91806,644.3217
Hungary,HUN,2012,297.01614,646.93207
Hungary,HUN,2013,286.3813,636.5964
Hungary,HUN,2014,281.53854,636.3574
Hungary,HUN,2015,288.4191,665.3745
Hungary,HUN,2016,274.13177,640.3694
Hungary,HUN,2017,281.79315,670.1903
Hungary,HUN,2018,275.0003,661.8032
Hungary,HUN,2019,266.44943,650.9884
Hungary,HUN,2020,278.66412,682.3976
Hungary,HUN,2021,275.45114,683.4532
Hungary,HUN,2022,260.3408,664.067
Hungary,HUN,2023,258.4217,641.32416
Iceland,ISL,1951,296.40466,280.60522
Iceland,ISL,1952,300.35175,280.8913
Iceland,ISL,1953,312.60034,294.50696
Iceland,ISL,1954,311.00467,288.48642
Iceland,ISL,1955,302.07727,281.54724
Iceland,ISL,1956,310.19586,291.74426
Iceland,ISL,1957,326.8859,300.9709
Iceland,ISL,1958,330.29474,300.29672
Iceland,ISL,1959,291.82016,270.34885
Iceland,ISL,1960,312.98398,283.43768
Iceland,ISL,1961,316.17673,298.94034
Iceland,ISL,1962,288.76828,275.2193
Iceland,ISL,1963,325.2355,306.9467
Iceland,ISL,1964,318.4778,301.5873
Iceland,ISL,1965,307.43933,292.0998
Iceland,ISL,1966,325.03137,311.7016
Iceland,ISL,1967,327.8861,316.55762
Iceland,ISL,1968,324.2932,319.9005
Iceland,ISL,1969,336.60416,330.0541
Iceland,ISL,1970,342.7106,343.7653
Iceland,ISL,1971,329.28317,334.9491
Iceland,ISL,1972,315.39783,319.63687
Iceland,ISL,1973,324.5874,340.55582
Iceland,ISL,1974,297.09976,315.52045
Iceland,ISL,1975,265.10776,279.486
Iceland,ISL,1976,267.75232,294.27792
Iceland,ISL,1977,261.98212,300.58585
Iceland,ISL,1978,249.50351,291.59213
Iceland,ISL,1979,266.47003,316.7922
Iceland,ISL,1980,265.56726,320.9119
Iceland,ISL,1981,286.17938,351.38647
Iceland,ISL,1982,251.38977,317.94873
Iceland,ISL,1983,268.71088,334.45804
Iceland,ISL,1984,234.01607,293.9457
Iceland,ISL,1985,248.12471,325.1864
Iceland,ISL,1986,238.1557,315.3783
Iceland,ISL,1987,241.42383,324.92883
Iceland,ISL,1988,239.02754,322.12885
Iceland,ISL,1989,227.78812,311.8322
Iceland,ISL,1990,213.33432,293.1711
Iceland,ISL,1991,223.56602,313.17828
Iceland,ISL,1992,207.44388,290.3102
Iceland,ISL,1993,203.73178,294.54132
Iceland,ISL,1994,210.02933,300.37595
Iceland,ISL,1995,210.74452,308.26785
Iceland,ISL,1996,192.9545,287.83936
Iceland,ISL,1997,186.8661,279.79254
Iceland,ISL,1998,174.83276,270.27618
Iceland,ISL,1999,187.8078,285.73077
Iceland,ISL,2000,166.58582,255.02039
Iceland,ISL,2001,153.20316,239.25291
Iceland,ISL,2002,161.58913,259.07727
Iceland,ISL,2003,151.32216,252.70334
Iceland,ISL,2004,151.962,250.18199
Iceland,ISL,2005,130.57668,221.7235
Iceland,ISL,2006,136.958,235.26784
Iceland,ISL,2007,127.98319,221.26167
Iceland,ISL,2008,126.73408,221.0706
Iceland,ISL,2009,125.87849,228.35056
Iceland,ISL,2010,120.39073,227.6436
Iceland,ISL,2011,112.190155,215.97832
Iceland,ISL,2012,103.604774,204.54234
Iceland,ISL,2013,107.49279,218.98666
Iceland,ISL,2014,99.97064,205.8735
Iceland,ISL,2015,108.610535,225.20174
Iceland,ISL,2016,101.01311,220.0102
Iceland,ISL,2017,96.340805,205.13124
Iceland,ISL,2018,90.83586,189.40189
Iceland,ISL,2019,92.97593,197.5807
Iceland,ISL,2020,90.26332,190.6393
Iceland,ISL,2021,85.59636,186.94302
Iceland,ISL,2022,91.35075,192.93777
Iran,IRN,2013,228.4941,152.5667
Iran,IRN,2014,218.43591,148.83476
Iran,IRN,2015,249.09448,173.01715
Iran,IRN,2016,212.16447,177.27963
Iran,IRN,2017,230.30803,172.24162
Iraq,IRQ,2008,360.16647,151.94246
Iraq,IRQ,2015,280.06818,115.44669
Iraq,IRQ,2016,307.7126,120.73542
Ireland,IRL,1950,418.425,489.99664
Ireland,IRL,1951,455.0308,535.4996
Ireland,IRL,1952,420.9775,499.01794
Ireland,IRL,1953,419.9392,499.42352
Ireland,IRL,1954,457.22025,547.2628
Ireland,IRL,1955,488.99387,590.6196
Ireland,IRL,1956,455.55615,552.68787
Ireland,IRL,1957,458.23035,561.4905
Ireland,IRL,1958,471.83478,584.85803
Ireland,IRL,1959,464.59106,582.32605
Ireland,IRL,1960,456.07925,576.48303
Ireland,IRL,1961,475.28265,606.5358
Ireland,IRL,1962,470.8974,600.1767
Ireland,IRL,1963,471.06094,600.4912
Ireland,IRL,1964,447.75665,566.1313
Ireland,IRL,1965,467.81525,590.5424
Ireland,IRL,1966,485.56635,612.9681
Ireland,IRL,1967,444.34763,560.029
Ireland,IRL,1968,474.96814,596.9621
Ireland,IRL,1969,472.25192,593.0288
Ireland,IRL,1970,456.21637,571.22
Ireland,IRL,1971,437.3577,547.29205
Ireland,IRL,1972,465.05774,581.6963
Ireland,IRL,1973,458.01096,572.00916
Ireland,IRL,1974,469.8717,575.01215
Ireland,IRL,1975,443.82425,540.0972
Ireland,IRL,1976,443.9,534.3433
Ireland,IRL,1977,447.2904,533.66547
Ireland,IRL,1978,432.7497,513.33734
Ireland,IRL,1979,434.84756,512.5883
Ireland,IRL,1980,424.14743,499.17673
Ireland,IRL,1981,410.84882,483.82413
Ireland,IRL,1982,399.68167,467.67154
Ireland,IRL,1983,405.41742,472.06384
Ireland,IRL,1984,376.3608,451.0343
Ireland,IRL,1985,385.15988,465.8757
Ireland,IRL,1986,380.61658,463.5524
Ireland,IRL,1987,344.46738,426.03516
Ireland,IRL,1988,339.06396,422.61163
Ireland,IRL,1989,332.315,426.83203
Ireland,IRL,1990,313.09534,408.57053
Ireland,IRL,1991,303.83966,403.04053
Ireland,IRL,1992,291.63547,393.25116
Ireland,IRL,1993,298.43964,406.7811
Ireland,IRL,1994,287.05356,390.91998
Ireland,IRL,1995,286.58704,396.1625
Ireland,IRL,1996,273.73993,383.2492
Ireland,IRL,1997,261.627,368.30914
Ireland,IRL,1998,252.412,357.56702
Ireland,IRL,1999,251.26056,357.59653
Ireland,IRL,2000,234.03299,334.23618
Ireland,IRL,2001,214.84377,308.95212
Ireland,IRL,2002,205.79167,297.45715
Ireland,IRL,2003,190.20445,277.41602
Ireland,IRL,2004,179.05388,263.76422
Ireland,IRL,2005,164.22404,245.69554
Ireland,IRL,2006,158.0811,235.3632
Ireland,IRL,2007,154.3781,229.45242
Ireland,IRL,2008,148.87445,225.14307
Ireland,IRL,2009,141.66309,217.34329
Ireland,IRL,2010,133.9125,201.76443
Ireland,IRL,2011,126.45774,201.88472
Ireland,IRL,2012,125.91924,206.74283
Ireland,IRL,2013,122.15439,206.24304
Ireland,IRL,2014,116.58649,191.31831
Ireland,IRL,2015,114.09944,199.90242
Ireland,IRL,2016,108.37151,194.10933
Ireland,IRL,2017,100.97972,184.0406
Ireland,IRL,2018,100.59688,187.02846
Ireland,IRL,2019,95.431496,179.995
Ireland,IRL,2020,91.87105,175.51132
Ireland,IRL,2021,94.171455,183.2041
Ireland,IRL,2022,95.09137,191.47502
Israel,ISR,1975,390.62015,328.4904
Israel,ISR,1976,374.10538,320.77554
Israel,ISR,1977,375.31418,324.55023
Israel,ISR,1978,350.39175,308.8068
Israel,ISR,1979,345.5016,308.6573
Israel,ISR,1980,352.70908,318.97397
Israel,ISR,1981,334.93787,308.3272
Israel,ISR,1982,344.3291,319.19437
Israel,ISR,1983,294.4146,293.51596
Israel,ISR,1984,285.85846,283.18628
Israel,ISR,1985,277.67435,277.8946
Israel,ISR,1986,293.6219,300.26984
Israel,ISR,1987,279.93887,287.89856
Israel,ISR,1988,265.178,275.8015
Israel,ISR,1989,250.28935,264.3088
Israel,ISR,1990,232.77182,249.75859
Israel,ISR,1991,240.36768,263.79846
Israel,ISR,1992,236.69505,263.3356
Israel,ISR,1993,236.6618,268.8068
Israel,ISR,1994,237.17937,274.51706
Israel,ISR,1995,230.32362,271.56485
Israel,ISR,1996,183.15756,225.90631
Israel,ISR,1997,170.56403,213.41934
Israel,ISR,1998,175.43614,221.68256
Israel,ISR,1999,149.50603,189.98563
Israel,ISR,2000,146.48653,187.76614
Israel,ISR,2001,138.5854,179.60747
Israel,ISR,2002,133.20407,174.5978
Israel,ISR,2003,128.12213,168.85535
Israel,ISR,2004,121.86941,161.99225
Israel,ISR,2005,118.04507,160.50209
Israel,ISR,2006,110.21231,152.04771
Israel,ISR,2007,111.700584,157.4348
Israel,ISR,2008,98.24576,140.35144
Israel,ISR,2009,89.023766,132.66867
Israel,ISR,2010,87.528145,133.04807
Israel,ISR,2011,86.284355,134.58957
Israel,ISR,2012,81.780334,128.39856
Israel,ISR,2013,78.97137,124.52453
Israel,ISR,2014,76.29861,122.78978
Israel,ISR,2015,76.69726,124.102806
Israel,ISR,2016,73.987785,120.641106
Israel,ISR,2017,70.817406,116.91366
Israel,ISR,2018,66.528854,110.07834
Israel,ISR,2019,67.589264,113.087715
Israel,ISR,2020,65.72757,112.196075
Israel,ISR,2021,63.32023,109.3437
Israel,ISR,2022,61.702034,108.44877
Italy,ITA,1951,398.51718,369.30615
Italy,ITA,1952,401.30814,370.81754
Italy,ITA,1953,418.85907,390.22702
Italy,ITA,1954,394.04114,370.85187
Italy,ITA,1955,390.38916,374.9856
Italy,ITA,1956,450.3522,438.49307
Italy,ITA,1957,428.02737,424.3898
Italy,ITA,1958,396.73383,399.5424
Italy,ITA,1959,385.16733,396.0467
Italy,ITA,1960,401.43716,420.60376
Italy,ITA,1961,379.69226,411.0587
Italy,ITA,1962,410.21283,451.26978
Italy,ITA,1963,408.6426,454.1225
Italy,ITA,1964,385.59714,428.603
Italy,ITA,1965,407.9518,458.12134
Italy,ITA,1966,378.72177,434.91885
Italy,ITA,1967,384.26096,446.17123
Italy,ITA,1968,395.25757,463.57104
Italy,ITA,1969,387.40897,460.1872
Italy,ITA,1970,359.01834,438.62686
Italy,ITA,1971,360.90683,446.0231
Italy,ITA,1972,353.4195,439.01462
Italy,ITA,1973,373.4598,467.01376
Italy,ITA,1974,351.4076,457.79758
Italy,ITA,1975,356.45615,473.1201
Italy,ITA,1976,353.02893,476.83752
Italy,ITA,1977,342.31808,470.27444
Italy,ITA,1978,332.58765,466.20084
Italy,ITA,1979,319.24606,457.05084
Italy,ITA,1980,316.427,465.28894
Italy,ITA,1981,299.28928,451.9596
Italy,ITA,1982,301.86322,444.58548
Italy,ITA,1983,312.5384,469.572
Italy,ITA,1984,283.50488,434.76263
Italy,ITA,1985,276.7691,436.8611
Italy,ITA,1986,264.3809,429.04184
Italy,ITA,1987,250.69601,417.2776
Italy,ITA,1988,240.40703,411.80362
Italy,ITA,1989,228.72049,402.45844
Italy,ITA,1990,223.904,407.14136
Italy,ITA,1991,223.62767,421.76566
Italy,ITA,1992,216.76074,418.34378
Italy,ITA,1993,214.33339,425.35495
Italy,ITA,1994,209.44225,426.8311
Italy,ITA,1995,204.39108,427.67267
Italy,ITA,1996,194.29759,422.33334
Italy,ITA,1997,191.05998,428.71762
Italy,ITA,1998,192.75742,444.51062
Italy,ITA,1999,183.13785,432.61087
Italy,ITA,2000,174.53062,422.37372
Italy,ITA,2001,165.55501,413.07257
Italy,ITA,2002,160.6849,414.99084
Italy,ITA,2003,160.22546,419.6848
Italy,ITA,2004,145.32668,378.4654
Italy,ITA,2005,146.52666,393.71405
Italy,ITA,2006,133.5276,373.37698
Italy,ITA,2007,130.33586,377.7851
Italy,ITA,2008,126.50934,377.03458
Italy,ITA,2009,121.99988,373.51706
Italy,ITA,2010,116.20376,366.4097
Italy,ITA,2011,115.71926,375.73596
Italy,ITA,2012,115.42607,386.56543
Italy,ITA,2013,108.26857,369.0892
Italy,ITA,2014,104.279594,362.22424
Italy,ITA,2015,110.12326,394.3878
Italy,ITA,2016,100.028244,366.02863
Italy,ITA,2017,102.26082,384.87723
Italy,ITA,2018,96.29613,368.18008
Italy,ITA,2019,90.439316,363.54672
Italy,ITA,2020,94.55776,382.49387
Italy,ITA,2021,90.38306,367.85275
Italy,ITA,2022,87.85139,369.57645
Jamaica,JAM,1960,351.03876,177.15472
Jamaica,JAM,1961,348.72284,188.90746
Jamaica,JAM,1965,375.56607,230.0014
Jamaica,JAM,1967,357.25375,223.0332
Jamaica,JAM,1977,346.32434,237.06874
Jamaica,JAM,1980,261.40497,189.79622
Jamaica,JAM,1981,270.6484,209.65706
Jamaica,JAM,1982,260.0488,190.68448
Jamaica,JAM,1983,251.50133,217.92242
Jamaica,JAM,1984,307.80154,215.23553
Jamaica,JAM,1985,271.66342,229.64085
Jamaica,JAM,1986,242.10974,203.33641
Jamaica,JAM,1987,254.10985,217.73239
Jamaica,JAM,1988,226.68372,195.98972
Jamaica,JAM,1989,238.21617,207.03452
Jamaica,JAM,1990,214.20856,187.7759
Jamaica,JAM,1991,189.46585,170.74333
Jamaica,JAM,2000,185.97723,186.311
Jamaica,JAM,2001,169.39175,170.33673
Jamaica,JAM,2002,145.90721,148.05902
Jamaica,JAM,2003,164.59619,169.4817
Jamaica,JAM,2004,172.57121,179.30176
Jamaica,JAM,2005,160.09557,166.38667
Jamaica,JAM,2006,156.8966,164.97198
Jamaica,JAM,2009,165.14346,180.12495
Jamaica,JAM,2010,164.9189,178.93867
Jamaica,JAM,2011,162.80417,180.40085
Jamaica,JAM,2012,164.14581,183.80568
Jamaica,JAM,2013,171.18051,192.95403
Jamaica,JAM,2014,199.11005,226.21515
Japan,JPN,1950,304.1724,188.74226
Japan,JPN,1951,326.8829,205.03352
Japan,JPN,1952,324.305,205.79019
Japan,JPN,1953,336.36145,214.93802
Japan,JPN,1954,319.79074,207.99496
Japan,JPN,1955,322.2731,212.48271
Japan,JPN,1956,347.34857,231.51521
Japan,JPN,1957,360.32343,242.85745
Japan,JPN,1958,341.83875,232.54503
Japan,JPN,1959,351.36578,241.6732
Japan,JPN,1960,368.11475,256.0542
Japan,JPN,1961,368.1628,260.62045
Japan,JPN,1962,378.59708,270.24628
Japan,JPN,1963,369.57516,265.78024
Japan,JPN,1964,366.11737,266.80215
Japan,JPN,1965,379.21872,278.1412
Japan,JPN,1966,362.3347,270.29285
Japan,JPN,1967,359.49863,273.12643
Japan,JPN,1968,361.2508,277.87985
Japan,JPN,1969,356.64777,279.18784
Japan,JPN,1970,360.66714,286.5009
Japan,JPN,1971,336.6186,274.20865
Japan,JPN,1972,324.0468,266.18903
Japan,JPN,1973,331.74994,276.16135
Japan,JPN,1974,326.40045,277.39786
Japan,JPN,1975,308.5473,269.88614
Japan,JPN,1976,302.5626,270.26953
Japan,JPN,1977,286.342,264.0411
Japan,JPN,1978,275.26218,261.8482
Japan,JPN,1979,258.63,254.32715
Japan,JPN,1980,262.21472,265.105
Japan,JPN,1981,249.4478,260.43567
Japan,JPN,1982,229.12428,248.71834
Japan,JPN,1983,223.89714,252.56259
Japan,JPN,1984,213.58092,248.7948
Japan,JPN,1985,204.10481,246.4992
Japan,JPN,1986,191.0397,240.62556
Japan,JPN,1987,178.83073,235.03629
Japan,JPN,1988,182.58162,249.55746
Japan,JPN,1989,169.46455,240.36665
Japan,JPN,1990,168.36964,248.08061
Japan,JPN,1991,162.05768,247.38997
Japan,JPN,1992,158.13297,251.38893
Japan,JPN,1993,154.72203,255.25621
Japan,JPN,1994,139.35162,239.12097
Japan,JPN,1995,137.11885,245.23448
Japan,JPN,1996,128.01346,237.84169
Japan,JPN,1997,122.86831,237.71437
Japan,JPN,1998,119.12553,239.25446
Japan,JPN,1999,118.52832,246.65237
Japan,JPN,2000,109.44353,237.50636
Japan,JPN,2001,105.766556,238.3534
Japan,JPN,2002,102.76297,240.53156
Japan,JPN,2003,101.97732,247.64706
Japan,JPN,2004,97.963104,246.3971
Japan,JPN,2005,99.09297,261.06354
Japan,JPN,2006,93.96492,257.452
Japan,JPN,2007,91.0557,259.7343
Japan,JPN,2008,89.60151,265.96188
Japan,JPN,2009,85.44193,262.06564
Japan,JPN,2010,84.88826,270.51538
Japan,JPN,2011,83.703995,276.459
Japan,JPN,2012,81.06149,278.59445
Japan,JPN,2013,77.33594,274.97137
Japan,JPN,2014,74.48358,272.46637
Japan,JPN,2015,71.88557,270.58322
Japan,JPN,2016,70.211044,271.81357
Japan,JPN,2017,69.77603,281.56464
Japan,JPN,2018,68.42335,283.79477
Japan,JPN,2019,66.68943,282.71533
Japan,JPN,2020,65.08896,279.45535
Japan,JPN,2021,65.42859,290.70172
Japan,JPN,2022,68.23437,311.95557
Jordan,JOR,2008,192.21967,78.99058
Jordan,JOR,2009,188.01389,77.14782
Jordan,JOR,2010,191.5881,78.08262
Jordan,JOR,2011,199.09685,82.99789
Jordan,JOR,2012,186.7356,79.55538
Jordan,JOR,2015,169.21841,81.17346
Jordan,JOR,2016,180.141,83.35526
Jordan,JOR,2017,181.39755,85.62369
Jordan,JOR,2018,146.88702,70.88585
Kazakhstan,KAZ,1981,435.12146,314.78485
Kazakhstan,KAZ,1982,435.03323,315.10144
Kazakhstan,KAZ,1985,465.31702,341.6475
Kazakhstan,KAZ,1986,436.9862,321.86456
Kazakhstan,KAZ,1987,450.90768,332.72098
Kazakhstan,KAZ,1988,464.84976,342.54788
Kazakhstan,KAZ,1989,452.5173,336.99182
Kazakhstan,KAZ,1990,449.60895,344.33734
Kazakhstan,KAZ,1991,466.71533,362.61996
Kazakhstan,KAZ,1992,469.032,367.05032
Kazakhstan,KAZ,1993,528.4249,422.17303
Kazakhstan,KAZ,1994,591.31683,456.57938
Kazakhstan,KAZ,1995,603.4746,486.23303
Kazakhstan,KAZ,1996,614.31696,496.28476
Kazakhstan,KAZ,1997,595.97235,484.63303
Kazakhstan,KAZ,1998,607.5308,498.5736
Kazakhstan,KAZ,1999,592.6033,489.37823
Kazakhstan,KAZ,2000,597.82,500.51715
Kazakhstan,KAZ,2001,608.9984,494.9056
Kazakhstan,KAZ,2002,617.3408,507.91583
Kazakhstan,KAZ,2003,647.9952,537.8758
Kazakhstan,KAZ,2004,620.5657,518.61774
Kazakhstan,KAZ,2005,635.6732,535.43176
Kazakhstan,KAZ,2006,623.8633,533.08435
Kazakhstan,KAZ,2007,613.28564,528.23553
Kazakhstan,KAZ,2008,565.0008,489.6645
Kazakhstan,KAZ,2009,473.1766,416.3972
Kazakhstan,KAZ,2010,470.5572,403.99338
Kazakhstan,KAZ,2011,349.13965,309.7933
Kazakhstan,KAZ,2012,282.80957,256.75006
Kazakhstan,KAZ,2013,275.6605,244.69812
Kazakhstan,KAZ,2014,232.19073,207.31548
Kazakhstan,KAZ,2015,214.0349,193.73436
Kazakhstan,KAZ,2016,192.68298,178.54222
Kazakhstan,KAZ,2017,185.90884,174.82755
Kazakhstan,KAZ,2018,175.68442,168.3423
Kazakhstan,KAZ,2019,167.0988,162.53394
Kazakhstan,KAZ,2020,196.17259,192.41652
Kazakhstan,KAZ,2021,228.95827,225.46127
Kazakhstan,KAZ,2022,149.47504,153.42004
Kazakhstan,KAZ,2023,138.99355,146.96754
Kuwait,KWT,1972,410.0002,67.02539
Kuwait,KWT,1975,382.85706,99.80903
Kuwait,KWT,1976,418.47275,101.24084
Kuwait,KWT,1977,395.32785,101.3181
Kuwait,KWT,1978,349.25473,92.057465
Kuwait,KWT,1979,405.39325,108.06201
Kuwait,KWT,1980,411.14746,105.15844
Kuwait,KWT,1981,398.19452,96.92061
Kuwait,KWT,1982,340.42426,81.40055
Kuwait,KWT,1983,344.67026,79.58102
Kuwait,KWT,1984,320.82037,75.28266
Kuwait,KWT,1985,345.3132,79.90188
Kuwait,KWT,1986,329.38852,75.73303
Kuwait,KWT,1987,314.58398,73.59145
Kuwait,KWT,1993,313.1673,83.65894
Kuwait,KWT,1994,319.86887,76.47676
Kuwait,KWT,1995,375.69293,83.58474
Kuwait,KWT,1996,366.4915,80.38769
